ppantID,image,confidence,choice,correct,intervention
346934,67,9,ai,correct,B
,,,,,
346934,51,6,ai,correct,B
,,,,,
346934,82,3,real,incorrect,B
,,,,,
346934,100,8,ai,correct,B
,,,,,
346934,65,2,ai,correct,B
,,,,,
346934,68,6,ai,correct,B
,,,,,
346934,73,0,ai,correct,B
,,,,,
346934,18,3,real,correct,B
,,,,,
346934,7,5,real,correct,B
,,,,,
346934,36,2,ai,incorrect,B
,,,,,
346934,95,5,ai,correct,B
,,,,,
346934,39,0,real,correct,B
,,,,,
346934,10,1,real,correct,B
,,,,,
321767,59,8,real,incorrect,D
,,,,,
321767,46,6,real,correct,D
,,,,,
321767,13,6,ai,incorrect,D
,,,,,
321767,90,8,real,incorrect,D
,,,,,
321767,25,9,ai,incorrect,D
,,,,,
321767,56,1,ai,correct,D
,,,,,
321767,24,3,ai,incorrect,D
,,,,,
321767,81,9,ai,correct,D
,,,,,
321767,31,6,ai,incorrect,D
,,,,,
321767,89,4,ai,correct,D
,,,,,
321767,45,6,ai,incorrect,D
,,,,,
321767,21,6,real,correct,D
,,,,,
321767,93,7,ai,correct,D
,,,,,
321767,50,9,real,correct,D
,,,,,
321767,84,2,ai,correct,D
,,,,,
321767,74,8,real,incorrect,D
,,,,,
321767,16,5,ai,incorrect,D
,,,,,
321767,77,2,real,incorrect,D
,,,,,
321767,8,3,ai,incorrect,D
,,,,,
321767,72,2,ai,correct,D
,,,,,
855934,68,9,real,incorrect,D
,,,,,
855934,96,8,ai,correct,D
,,,,,
855934,60,9,real,incorrect,D
,,,,,
855934,54,5,ai,correct,D
,,,,,
855934,95,9,real,incorrect,D
,,,,,
855934,89,8,ai,correct,D
,,,,,
855934,38,8,real,correct,D
,,,,,
855934,58,9,real,incorrect,D
,,,,,
855934,55,9,real,incorrect,D
,,,,,
855934,33,8,ai,incorrect,D
,,,,,
855934,42,6,ai,incorrect,D
,,,,,
855934,3,8,ai,incorrect,D
,,,,,
855934,35,8,ai,incorrect,D
,,,,,
855934,37,8,ai,incorrect,D
,,,,,
855934,36,9,real,correct,D
,,,,,
855934,71,9,real,incorrect,D
,,,,,
855934,69,8,ai,correct,D
,,,,,
855934,46,7,real,correct,D
,,,,,
855934,92,8,real,incorrect,D
,,,,,
855934,18,7,real,correct,D
,,,,,
729599,21,8,real,correct,B
,,,,,
729599,93,5,ai,correct,B
,,,,,
729599,47,7,real,correct,B
,,,,,
729599,91,7,ai,correct,B
,,,,,
729599,89,6,ai,correct,B
,,,,,
729599,65,8,ai,correct,B
,,,,,
729599,80,6,real,incorrect,B
,,,,,
729599,56,6,real,incorrect,B
,,,,,
729599,43,8,real,correct,B
,,,,,
729599,99,7,ai,correct,B
,,,,,
729599,38,8,real,correct,B
,,,,,
729599,36,9,real,correct,B
,,,,,
729599,29,7,ai,incorrect,B
,,,,,
729599,11,7,ai,incorrect,B
,,,,,
729599,23,7,real,correct,B
,,,,,
729599,22,8,real,correct,B
,,,,,
729599,39,7,ai,incorrect,B
,,,,,
729599,17,9,real,correct,B
,,,,,
729599,66,8,real,incorrect,B
,,,,,
729599,27,9,real,correct,B
,,,,,
956155,40,6,ai,incorrect,D
,,,,,
956155,45,7,ai,incorrect,D
,,,,,
956155,73,6,real,incorrect,D
,,,,,
956155,16,8,ai,incorrect,D
,,,,,
956155,86,7,real,incorrect,D
,,,,,
956155,56,6,ai,correct,D
,,,,,
956155,72,5,ai,correct,D
,,,,,
956155,82,2,real,incorrect,D
,,,,,
956155,64,3,real,incorrect,D
,,,,,
956155,39,4,ai,incorrect,D
,,,,,
956155,52,6,real,incorrect,D
,,,,,
956155,67,9,ai,correct,D
,,,,,
956155,48,7,real,correct,D
,,,,,
956155,84,7,ai,correct,D
,,,,,
956155,95,5,real,incorrect,D
,,,,,
956155,21,3,ai,incorrect,D
,,,,,
956155,78,4,ai,correct,D
,,,,,
956155,43,1,real,correct,D
,,,,,
956155,10,0,ai,incorrect,D
,,,,,
956155,18,3,real,correct,D
,,,,,
888709,46,7,real,correct,D
,,,,,
888709,4,8,real,correct,D
,,,,,
888709,26,7,real,correct,D
,,,,,
888709,44,7,real,correct,D
,,,,,
888709,65,7,ai,correct,D
,,,,,
888709,13,7,real,correct,D
,,,,,
888709,74,8,ai,correct,D
,,,,,
888709,21,6,real,correct,D
,,,,,
888709,98,9,ai,correct,D
,,,,,
888709,54,8,ai,correct,D
,,,,,
888709,29,3,ai,incorrect,D
,,,,,
888709,14,3,real,correct,D
,,,,,
888709,40,5,ai,incorrect,D
,,,,,
888709,63,7,real,incorrect,D
,,,,,
888709,62,9,ai,correct,D
,,,,,
888709,10,8,real,correct,D
,,,,,
888709,100,9,ai,correct,D
,,,,,
888709,8,7,real,correct,D
,,,,,
888709,58,4,ai,correct,D
,,,,,
888709,24,8,real,correct,D
,,,,,
351860,9,8,ai,incorrect,C
,,,,,
351860,92,6,real,incorrect,C
,,,,,
351860,4,9,real,correct,C
,,,,,
351860,39,7,real,correct,C
,,,,,
351860,48,7,real,correct,C
,,,,,
351860,99,9,real,incorrect,C
,,,,,
351860,71,9,ai,correct,C
,,,,,
351860,11,9,real,correct,C
,,,,,
351860,52,4,ai,correct,C
,,,,,
351860,86,4,real,incorrect,C
,,,,,
351860,67,9,ai,correct,C
,,,,,
351860,16,9,real,correct,C
,,,,,
351860,79,6,real,incorrect,C
,,,,,
351860,42,6,real,correct,C
,,,,,
351860,44,9,real,correct,C
,,,,,
351860,43,4,real,correct,C
,,,,,
351860,21,7,real,correct,C
,,,,,
351860,69,9,ai,correct,C
,,,,,
351860,72,7,ai,correct,C
,,,,,
351860,24,6,ai,incorrect,C
,,,,,
177484,53,7,real,incorrect,C
,,,,,
177484,59,8,ai,correct,C
,,,,,
177484,15,9,ai,incorrect,C
,,,,,
177484,49,9,real,correct,C
,,,,,
177484,97,5,ai,correct,C
,,,,,
177484,72,6,real,incorrect,C
,,,,,
177484,93,8,real,incorrect,C
,,,,,
177484,43,4,real,correct,C
,,,,,
177484,16,8,ai,incorrect,C
,,,,,
177484,61,7,real,incorrect,C
,,,,,
177484,35,5,real,correct,C
,,,,,
177484,19,8,ai,incorrect,C
,,,,,
177484,79,3,ai,correct,C
,,,,,
177484,5,2,ai,incorrect,C
,,,,,
177484,87,3,ai,correct,C
,,,,,
177484,24,5,real,correct,C
,,,,,
177484,18,6,real,correct,C
,,,,,
177484,2,9,real,correct,C
,,,,,
177484,23,8,ai,incorrect,C
,,,,,
177484,57,4,ai,correct,C
,,,,,
482838,79,9,real,incorrect,A
,,,,,
482838,69,7,real,incorrect,A
,,,,,
482838,64,7,real,incorrect,A
,,,,,
482838,63,7,real,incorrect,A
,,,,,
482838,40,7,ai,incorrect,A
,,,,,
482838,87,8,real,incorrect,A
,,,,,
482838,100,4,ai,correct,A
,,,,,
482838,92,7,real,incorrect,A
,,,,,
482838,75,5,real,incorrect,A
,,,,,
482838,7,8,real,correct,A
,,,,,
482838,2,8,real,correct,A
,,,,,
482838,10,8,real,correct,A
,,,,,
482838,96,8,real,incorrect,A
,,,,,
482838,89,7,real,incorrect,A
,,,,,
482838,73,4,ai,correct,A
,,,,,
482838,43,7,real,correct,A
,,,,,
482838,55,4,ai,correct,A
,,,,,
482838,98,6,real,incorrect,A
,,,,,
482838,85,5,ai,correct,A
,,,,,
482838,53,6,real,incorrect,A
,,,,,
530711,73,4,ai,correct,B
,,,,,
530711,69,6,ai,correct,B
,,,,,
530711,56,6,ai,correct,B
,,,,,
530711,85,6,real,incorrect,B
,,,,,
530711,66,7,ai,correct,B
,,,,,
530711,71,8,ai,correct,B
,,,,,
530711,89,7,real,incorrect,B
,,,,,
530711,77,7,ai,correct,B
,,,,,
530711,78,4,ai,correct,B
,,,,,
530711,70,6,real,incorrect,B
,,,,,
530711,82,6,real,incorrect,B
,,,,,
530711,30,4,ai,incorrect,B
,,,,,
530711,76,9,ai,correct,B
,,,,,
530711,59,3,ai,correct,B
,,,,,
530711,14,6,ai,incorrect,B
,,,,,
530711,6,6,ai,incorrect,B
,,,,,
530711,83,6,ai,correct,B
,,,,,
530711,44,3,ai,incorrect,B
,,,,,
530711,4,4,ai,incorrect,B
,,,,,
530711,94,4,ai,correct,B
,,,,,
215582,74,8,real,incorrect,A
,,,,,
215582,85,9,real,incorrect,A
,,,,,
215582,35,8,real,correct,A
,,,,,
215582,13,5,ai,incorrect,A
,,,,,
215582,71,6,ai,correct,A
,,,,,
215582,48,7,real,correct,A
,,,,,
215582,16,8,real,correct,A
,,,,,
215582,37,8,ai,incorrect,A
,,,,,
215582,61,6,ai,correct,A
,,,,,
215582,42,6,real,correct,A
,,,,,
215582,49,8,real,correct,A
,,,,,
215582,77,6,ai,correct,A
,,,,,
215582,36,8,real,correct,A
,,,,,
215582,91,6,ai,correct,A
,,,,,
215582,90,6,ai,correct,A
,,,,,
215582,6,8,real,correct,A
,,,,,
215582,66,5,ai,correct,A
,,,,,
215582,69,6,real,incorrect,A
,,,,,
215582,20,9,real,correct,A
,,,,,
215582,18,6,real,correct,A
,,,,,
491555,23,8,real,correct,A
,,,,,
491555,49,9,real,correct,A
,,,,,
491555,61,6,ai,correct,A
,,,,,
491555,83,9,ai,correct,A
,,,,,
491555,100,7,real,incorrect,A
,,,,,
491555,95,3,ai,correct,A
,,,,,
491555,20,8,real,correct,A
,,,,,
491555,10,7,ai,incorrect,A
,,,,,
491555,79,8,real,incorrect,A
,,,,,
491555,34,7,ai,incorrect,A
,,,,,
491555,80,3,real,incorrect,A
,,,,,
491555,2,3,ai,incorrect,A
,,,,,
491555,48,8,ai,incorrect,A
,,,,,
491555,56,7,real,incorrect,A
,,,,,
491555,13,6,ai,incorrect,A
,,,,,
491555,32,5,real,correct,A
,,,,,
491555,42,5,ai,incorrect,A
,,,,,
491555,44,5,ai,incorrect,A
,,,,,
491555,87,3,ai,correct,A
,,,,,
491555,89,5,ai,correct,A
,,,,,
288210,38,6,ai,incorrect,D
,,,,,
288210,43,7,real,correct,D
,,,,,
288210,37,3,real,correct,D
,,,,,
288210,58,8,ai,correct,D
,,,,,
288210,95,7,ai,correct,D
,,,,,
288210,73,8,ai,correct,D
,,,,,
288210,56,8,ai,correct,D
,,,,,
288210,10,4,real,correct,D
,,,,,
288210,46,4,real,correct,D
,,,,,
288210,63,5,real,incorrect,D
,,,,,
288210,12,3,real,correct,D
,,,,,
288210,6,3,ai,incorrect,D
,,,,,
288210,69,5,ai,correct,D
,,,,,
288210,65,1,ai,correct,D
,,,,,
288210,39,4,real,correct,D
,,,,,
288210,27,7,real,correct,D
,,,,,
288210,83,9,ai,correct,D
,,,,,
288210,86,2,ai,correct,D
,,,,,
288210,66,2,real,incorrect,D
,,,,,
288210,88,9,ai,correct,D
,,,,,
578098,27,9,real,correct,A
,,,,,
578098,89,9,real,incorrect,A
,,,,,
578098,39,9,real,correct,A
,,,,,
578098,56,6,ai,correct,A
,,,,,
578098,69,8,real,incorrect,A
,,,,,
578098,97,8,real,incorrect,A
,,,,,
578098,29,5,ai,incorrect,A
,,,,,
578098,83,7,ai,correct,A
,,,,,
578098,71,7,ai,correct,A
,,,,,
578098,48,8,real,correct,A
,,,,,
578098,4,8,real,correct,A
,,,,,
578098,44,7,real,correct,A
,,,,,
578098,57,7,real,incorrect,A
,,,,,
578098,28,6,real,correct,A
,,,,,
578098,49,8,real,correct,A
,,,,,
578098,51,6,ai,correct,A
,,,,,
578098,24,6,real,correct,A
,,,,,
578098,8,9,real,correct,A
,,,,,
578098,90,6,ai,correct,A
,,,,,
578098,76,8,ai,correct,A
,,,,,
466165,100,5,ai,correct,B
,,,,,
466165,81,7,real,incorrect,B
,,,,,
466165,15,9,ai,incorrect,B
,,,,,
466165,10,8,ai,incorrect,B
,,,,,
466165,39,8,real,correct,B
,,,,,
466165,12,8,ai,incorrect,B
,,,,,
466165,62,4,real,incorrect,B
,,,,,
466165,47,7,real,correct,B
,,,,,
466165,98,9,ai,correct,B
,,,,,
466165,79,8,ai,correct,B
,,,,,
466165,21,7,real,correct,B
,,,,,
466165,26,7,real,correct,B
,,,,,
466165,18,8,real,correct,B
,,,,,
466165,96,9,real,incorrect,B
,,,,,
466165,33,8,ai,incorrect,B
,,,,,
466165,46,9,real,correct,B
,,,,,
466165,87,9,ai,correct,B
,,,,,
466165,91,9,real,incorrect,B
,,,,,
466165,92,6,ai,correct,B
,,,,,
466165,2,8,real,correct,B
,,,,,
964659,27,8,real,correct,A
,,,,,
964659,100,5,ai,correct,A
,,,,,
964659,34,8,real,correct,A
,,,,,
964659,94,8,ai,correct,A
,,,,,
964659,74,7,ai,correct,A
,,,,,
964659,51,8,real,incorrect,A
,,,,,
964659,52,8,real,incorrect,A
,,,,,
964659,61,8,ai,correct,A
,,,,,
964659,84,7,ai,correct,A
,,,,,
964659,54,8,ai,correct,A
,,,,,
964659,39,8,real,correct,A
,,,,,
964659,89,9,ai,correct,A
,,,,,
964659,45,9,real,correct,A
,,,,,
964659,80,9,real,incorrect,A
,,,,,
964659,57,8,real,incorrect,A
,,,,,
964659,85,4,ai,correct,A
,,,,,
964659,17,9,real,correct,A
,,,,,
964659,73,8,real,incorrect,A
,,,,,
964659,67,7,ai,correct,A
,,,,,
964659,56,8,real,incorrect,A
,,,,,
764031,78,6,ai,correct,C
,,,,,
764031,47,8,real,correct,C
,,,,,
764031,99,9,ai,correct,C
,,,,,
764031,64,9,real,incorrect,C
,,,,,
764031,61,9,ai,correct,C
,,,,,
764031,52,5,ai,correct,C
,,,,,
764031,49,9,real,correct,C
,,,,,
764031,26,8,real,correct,C
,,,,,
764031,18,9,real,correct,C
,,,,,
764031,87,6,ai,correct,C
,,,,,
764031,72,4,ai,correct,C
,,,,,
764031,74,4,ai,correct,C
,,,,,
764031,46,8,real,correct,C
,,,,,
764031,2,8,ai,incorrect,C
,,,,,
764031,48,2,ai,incorrect,C
,,,,,
764031,39,7,real,correct,C
,,,,,
764031,55,6,real,incorrect,C
,,,,,
764031,30,9,real,correct,C
,,,,,
764031,93,9,ai,correct,C
,,,,,
764031,58,9,ai,correct,C
,,,,,
379766,95,8,ai,correct,C
,,,,,
379766,90,8,ai,correct,C
,,,,,
379766,3,8,real,correct,C
,,,,,
379766,25,7,ai,incorrect,C
,,,,,
379766,60,8,ai,correct,C
,,,,,
379766,58,9,ai,correct,C
,,,,,
379766,86,7,ai,correct,C
,,,,,
379766,85,8,real,incorrect,C
,,,,,
379766,4,8,real,correct,C
,,,,,
379766,18,7,ai,incorrect,C
,,,,,
379766,56,8,ai,correct,C
,,,,,
379766,13,9,ai,incorrect,C
,,,,,
379766,39,7,ai,incorrect,C
,,,,,
379766,79,7,ai,correct,C
,,,,,
379766,12,8,ai,incorrect,C
,,,,,
379766,71,9,ai,correct,C
,,,,,
379766,89,9,ai,correct,C
,,,,,
379766,92,6,ai,correct,C
,,,,,
379766,35,9,ai,incorrect,C
,,,,,
379766,17,8,ai,incorrect,C
,,,,,
356773,77,7,real,incorrect,A
,,,,,
356773,67,6,real,incorrect,A
,,,,,
356773,36,3,real,correct,A
,,,,,
356773,42,3,ai,incorrect,A
,,,,,
356773,7,1,real,correct,A
,,,,,
356773,26,2,real,correct,A
,,,,,
356773,93,2,ai,correct,A
,,,,,
356773,86,6,ai,correct,A
,,,,,
356773,24,4,ai,incorrect,A
,,,,,
356773,49,7,real,correct,A
,,,,,
356773,69,7,ai,correct,A
,,,,,
356773,84,7,real,incorrect,A
,,,,,
356773,94,7,real,incorrect,A
,,,,,
356773,40,5,real,correct,A
,,,,,
356773,47,7,real,correct,A
,,,,,
356773,30,3,real,correct,A
,,,,,
356773,58,7,ai,correct,A
,,,,,
356773,98,6,ai,correct,A
,,,,,
356773,31,3,ai,incorrect,A
,,,,,
356773,1,1,ai,incorrect,A
,,,,,
758825,34,7,ai,incorrect,C
,,,,,
758825,36,9,real,correct,C
,,,,,
758825,10,8,real,correct,C
,,,,,
758825,92,7,real,incorrect,C
,,,,,
758825,94,9,ai,correct,C
,,,,,
758825,1,7,ai,incorrect,C
,,,,,
758825,76,8,ai,correct,C
,,,,,
758825,23,9,ai,incorrect,C
,,,,,
758825,48,8,ai,incorrect,C
,,,,,
758825,24,8,real,correct,C
,,,,,
758825,97,8,ai,correct,C
,,,,,
758825,60,9,real,incorrect,C
,,,,,
758825,95,5,ai,correct,C
,,,,,
758825,89,6,ai,correct,C
,,,,,
758825,2,9,real,correct,C
,,,,,
758825,2,9,real,correct,C
,,,,,
758825,64,7,ai,correct,C
,,,,,
758825,57,9,ai,correct,C
,,,,,
758825,98,9,real,incorrect,C
,,,,,
758825,67,9,ai,correct,C
,,,,,
597885,3,8,real,correct,B
,,,,,
597885,81,9,ai,correct,B
,,,,,
597885,95,9,ai,correct,B
,,,,,
597885,40,9,ai,incorrect,B
,,,,,
597885,53,8,real,incorrect,B
,,,,,
597885,37,7,real,correct,B
,,,,,
597885,97,8,ai,correct,B
,,,,,
597885,91,9,ai,correct,B
,,,,,
597885,19,9,real,correct,B
,,,,,
597885,24,8,real,correct,B
,,,,,
597885,92,8,ai,correct,B
,,,,,
597885,30,8,ai,incorrect,B
,,,,,
597885,59,8,ai,correct,B
,,,,,
597885,39,7,ai,incorrect,B
,,,,,
597885,71,9,ai,correct,B
,,,,,
597885,42,9,real,correct,B
,,,,,
597885,49,9,real,correct,B
,,,,,
597885,64,4,ai,correct,B
,,,,,
597885,14,8,real,correct,B
,,,,,
597885,7,8,real,correct,B
,,,,,
321751,2,9,ai,incorrect,B
,,,,,
321751,44,7,ai,incorrect,B
,,,,,
321751,45,7,real,correct,B
,,,,,
321751,81,9,ai,correct,B
,,,,,
321751,78,7,real,incorrect,B
,,,,,
321751,24,3,real,correct,B
,,,,,
321751,13,9,ai,incorrect,B
,,,,,
321751,27,9,real,correct,B
,,,,,
321751,91,6,ai,correct,B
,,,,,
321751,22,9,ai,incorrect,B
,,,,,
321751,32,8,real,correct,B
,,,,,
321751,82,2,ai,correct,B
,,,,,
321751,72,9,ai,correct,B
,,,,,
321751,14,7,ai,incorrect,B
,,,,,
321751,77,5,ai,correct,B
,,,,,
321751,80,6,real,incorrect,B
,,,,,
321751,57,6,ai,correct,B
,,,,,
321751,84,8,ai,correct,B
,,,,,
321751,42,5,ai,incorrect,B
,,,,,
321751,49,8,real,correct,B
,,,,,
762019,25,9,real,correct,A
,,,,,
762019,46,9,real,correct,A
,,,,,
762019,31,9,real,correct,A
,,,,,
762019,65,9,real,incorrect,A
,,,,,
762019,88,9,real,incorrect,A
,,,,,
762019,84,9,real,incorrect,A
,,,,,
762019,73,9,real,incorrect,A
,,,,,
762019,38,9,real,correct,A
,,,,,
762019,39,9,real,correct,A
,,,,,
762019,7,9,real,correct,A
,,,,,
762019,78,9,real,incorrect,A
,,,,,
762019,93,9,real,incorrect,A
,,,,,
762019,96,9,real,incorrect,A
,,,,,
762019,59,9,real,incorrect,A
,,,,,
762019,62,9,real,incorrect,A
,,,,,
762019,71,9,real,incorrect,A
,,,,,
762019,17,9,real,correct,A
,,,,,
762019,94,9,real,incorrect,A
,,,,,
762019,76,9,real,incorrect,A
,,,,,
762019,24,6,real,correct,A
,,,,,
637455,92,8,real,incorrect,D
,,,,,
637455,53,9,ai,correct,D
,,,,,
637455,81,9,ai,correct,D
,,,,,
637455,13,8,ai,incorrect,D
,,,,,
637455,93,9,ai,correct,D
,,,,,
637455,4,9,real,correct,D
,,,,,
637455,40,9,real,correct,D
,,,,,
637455,85,9,real,incorrect,D
,,,,,
637455,58,9,ai,correct,D
,,,,,
637455,94,9,ai,correct,D
,,,,,
637455,39,9,real,correct,D
,,,,,
637455,32,8,real,correct,D
,,,,,
637455,49,9,real,correct,D
,,,,,
637455,48,6,real,correct,D
,,,,,
637455,1,9,real,correct,D
,,,,,
637455,83,9,ai,correct,D
,,,,,
637455,3,9,real,correct,D
,,,,,
637455,77,7,real,incorrect,D
,,,,,
637455,6,9,real,correct,D
,,,,,
637455,59,9,ai,correct,D
,,,,,
990504,1,5,real,correct,B
,,,,,
990504,14,4,real,correct,B
,,,,,
990504,29,4,real,correct,B
,,,,,
990504,67,6,real,incorrect,B
,,,,,
990504,38,5,real,correct,B
,,,,,
990504,33,5,real,correct,B
,,,,,
990504,61,6,real,incorrect,B
,,,,,
990504,84,6,real,incorrect,B
,,,,,
990504,78,8,ai,correct,B
,,,,,
990504,45,5,real,correct,B
,,,,,
990504,10,4,real,correct,B
,,,,,
990504,23,6,real,correct,B
,,,,,
990504,69,5,real,incorrect,B
,,,,,
990504,89,5,real,incorrect,B
,,,,,
990504,81,5,real,incorrect,B
,,,,,
990504,79,6,real,incorrect,B
,,,,,
990504,42,6,real,correct,B
,,,,,
990504,60,5,real,incorrect,B
,,,,,
990504,54,5,real,incorrect,B
,,,,,
990504,30,5,real,correct,B
,,,,,
545418,14,4,ai,incorrect,B
,,,,,
545418,33,6,real,correct,B
,,,,,
545418,94,9,ai,correct,B
,,,,,
545418,28,8,ai,incorrect,B
,,,,,
545418,93,8,ai,correct,B
,,,,,
545418,23,7,ai,incorrect,B
,,,,,
545418,18,2,real,correct,B
,,,,,
545418,98,9,ai,correct,B
,,,,,
545418,31,3,real,correct,B
,,,,,
545418,7,5,ai,incorrect,B
,,,,,
545418,65,6,ai,correct,B
,,,,,
545418,97,3,ai,correct,B
,,,,,
545418,85,6,ai,correct,B
,,,,,
545418,5,1,ai,incorrect,B
,,,,,
545418,49,3,real,correct,B
,,,,,
545418,50,4,ai,incorrect,B
,,,,,
545418,69,9,ai,correct,B
,,,,,
545418,9,1,ai,incorrect,B
,,,,,
545418,72,5,ai,correct,B
,,,,,
545418,59,1,ai,correct,B
,,,,,
285340,36,8,ai,incorrect,C
,,,,,
285340,87,6,ai,correct,C
,,,,,
285340,64,6,ai,correct,C
,,,,,
285340,94,5,real,incorrect,C
,,,,,
285340,66,4,real,incorrect,C
,,,,,
285340,14,7,ai,incorrect,C
,,,,,
285340,17,5,real,correct,C
,,,,,
285340,12,7,ai,incorrect,C
,,,,,
285340,22,9,real,correct,C
,,,,,
285340,99,7,ai,correct,C
,,,,,
285340,7,7,ai,incorrect,C
,,,,,
285340,96,7,real,incorrect,C
,,,,,
285340,84,8,ai,correct,C
,,,,,
285340,54,8,ai,correct,C
,,,,,
285340,20,8,real,correct,C
,,,,,
285340,42,3,ai,incorrect,C
,,,,,
285340,86,8,real,incorrect,C
,,,,,
285340,71,2,ai,correct,C
,,,,,
285340,77,6,real,incorrect,C
,,,,,
285340,57,8,real,incorrect,C
,,,,,
308859,64,8,ai,correct,D
,,,,,
308859,49,4,ai,incorrect,D
,,,,,
308859,50,5,ai,incorrect,D
,,,,,
308859,72,9,ai,correct,D
,,,,,
308859,66,8,ai,correct,D
,,,,,
308859,41,3,ai,incorrect,D
,,,,,
308859,11,3,ai,incorrect,D
,,,,,
308859,30,5,ai,incorrect,D
,,,,,
308859,33,5,ai,incorrect,D
,,,,,
308859,25,7,ai,incorrect,D
,,,,,
308859,15,2,ai,incorrect,D
,,,,,
308859,96,7,ai,correct,D
,,,,,
308859,71,9,ai,correct,D
,,,,,
308859,39,8,ai,incorrect,D
,,,,,
308859,35,7,ai,incorrect,D
,,,,,
308859,42,5,ai,incorrect,D
,,,,,
308859,86,7,ai,correct,D
,,,,,
308859,60,7,ai,correct,D
,,,,,
308859,52,8,ai,correct,D
,,,,,
308859,21,7,ai,incorrect,D
,,,,,
536896,61,9,real,incorrect,C
,,,,,
536896,13,8,real,correct,C
,,,,,
536896,84,7,ai,correct,C
,,,,,
536896,6,9,real,correct,C
,,,,,
536896,39,9,real,correct,C
,,,,,
536896,5,9,real,correct,C
,,,,,
536896,89,7,real,incorrect,C
,,,,,
536896,47,7,real,correct,C
,,,,,
536896,91,9,ai,correct,C
,,,,,
536896,95,6,ai,correct,C
,,,,,
536896,44,9,real,correct,C
,,,,,
536896,67,7,ai,correct,C
,,,,,
536896,38,7,real,correct,C
,,,,,
536896,11,7,ai,incorrect,C
,,,,,
536896,43,7,real,correct,C
,,,,,
536896,4,7,real,correct,C
,,,,,
536896,80,7,real,incorrect,C
,,,,,
536896,37,7,ai,incorrect,C
,,,,,
536896,99,9,ai,correct,C
,,,,,
536896,65,8,ai,correct,C
,,,,,
115633,92,9,real,incorrect,C
,,,,,
115633,77,6,ai,correct,C
,,,,,
115633,34,7,ai,incorrect,C
,,,,,
115633,56,9,real,incorrect,C
,,,,,
115633,48,9,ai,incorrect,C
,,,,,
115633,85,9,ai,correct,C
,,,,,
115633,40,5,ai,incorrect,C
,,,,,
115633,51,9,ai,correct,C
,,,,,
115633,8,8,real,correct,C
,,,,,
115633,61,6,ai,correct,C
,,,,,
115633,41,8,ai,incorrect,C
,,,,,
115633,1,9,ai,incorrect,C
,,,,,
115633,28,9,real,correct,C
,,,,,
115633,23,9,ai,incorrect,C
,,,,,
115633,26,8,real,correct,C
,,,,,
115633,63,8,real,incorrect,C
,,,,,
115633,81,9,ai,correct,C
,,,,,
115633,22,9,ai,incorrect,C
,,,,,
115633,99,6,ai,correct,C
,,,,,
115633,50,9,real,correct,C
,,,,,
831117,21,9,ai,incorrect,C
,,,,,
831117,96,9,real,incorrect,C
,,,,,
831117,59,9,real,incorrect,C
,,,,,
831117,70,6,ai,correct,C
,,,,,
831117,60,7,ai,correct,C
,,,,,
831117,75,9,ai,correct,C
,,,,,
831117,23,9,ai,incorrect,C
,,,,,
831117,35,9,real,correct,C
,,,,,
831117,32,9,real,correct,C
,,,,,
831117,72,6,real,incorrect,C
,,,,,
831117,18,9,real,correct,C
,,,,,
831117,66,7,ai,correct,C
,,,,,
831117,61,9,real,incorrect,C
,,,,,
831117,37,8,ai,incorrect,C
,,,,,
831117,27,9,real,correct,C
,,,,,
831117,67,9,ai,correct,C
,,,,,
831117,50,9,real,correct,C
,,,,,
831117,85,9,real,incorrect,C
,,,,,
831117,82,9,real,incorrect,C
,,,,,
831117,64,9,real,incorrect,C
,,,,,
154195,38,9,real,correct,C
,,,,,
154195,47,9,ai,incorrect,C
,,,,,
154195,13,6,ai,incorrect,C
,,,,,
154195,32,6,real,correct,C
,,,,,
154195,22,5,ai,incorrect,C
,,,,,
154195,78,6,real,incorrect,C
,,,,,
154195,67,5,ai,correct,C
,,,,,
154195,35,5,real,correct,C
,,,,,
154195,16,5,real,correct,C
,,,,,
154195,79,5,ai,correct,C
,,,,,
154195,74,5,real,incorrect,C
,,,,,
154195,99,5,ai,correct,C
,,,,,
154195,53,5,real,incorrect,C
,,,,,
154195,94,5,real,incorrect,C
,,,,,
154195,52,5,real,incorrect,C
,,,,,
154195,81,5,real,incorrect,C
,,,,,
154195,1,6,real,correct,C
,,,,,
154195,6,1,real,correct,C
,,,,,
154195,65,6,real,incorrect,C
,,,,,
154195,50,5,real,correct,C
,,,,,
804320,77,6,ai,correct,C
,,,,,
804320,16,8,ai,incorrect,C
,,,,,
804320,34,7,real,correct,C
,,,,,
804320,87,6,real,incorrect,C
,,,,,
804320,24,9,real,correct,C
,,,,,
804320,40,7,ai,incorrect,C
,,,,,
804320,26,7,real,correct,C
,,,,,
804320,22,8,real,correct,C
,,,,,
804320,71,8,ai,correct,C
,,,,,
804320,68,9,ai,correct,C
,,,,,
804320,10,9,real,correct,C
,,,,,
804320,12,6,ai,incorrect,C
,,,,,
804320,53,9,ai,correct,C
,,,,,
804320,60,7,ai,correct,C
,,,,,
804320,59,7,ai,correct,C
,,,,,
804320,98,9,ai,correct,C
,,,,,
804320,28,8,ai,incorrect,C
,,,,,
804320,65,7,real,incorrect,C
,,,,,
804320,5,7,real,correct,C
,,,,,
804320,61,8,ai,correct,C
,,,,,
343340,91,6,ai,correct,C
,,,,,
343340,31,3,real,correct,C
,,,,,
343340,94,3,real,incorrect,C
,,,,,
343340,49,4,real,correct,C
